Date,Time,BID_PRICE,ASK_PRICE,LTQ,OpenInterest
2025-10-31,11:39:45.000,851.5,851.65,3035200.0,61672800.0
2025-10-31,11:39:46.000,851.5,851.65,3035200.0,61672800.0
2025-10-31,11:39:47.000,851.5,851.65,3036600.0,61672800.0
2025-10-31,11:39:48.000,851.5,851.65,3036600.0,61672800.0
2025-10-31,11:39:49.000,851.5,851.65,3036600.0,61672800.0
2025-10-31,11:39:50.000,851.55,851.6,3036600.0,61672800.0
2025-10-31,11:39:51.000,851.55,851.6,3036600.0,61672800.0
2025-10-31,11:39:52.000,851.55,851.6,3036600.0,61672800.0
2025-10-31,11:39:53.000,851.55,851.6,3038700.0,61672800.0
2025-10-31,11:39:54.000,851.55,851.6,3038700.0,61672800.0
2025-10-31,11:39:55.000,851.55,851.6,3039400.0,61672800.0
2025-10-31,11:39:56.000,851.3,851.6,3045000.0,61672800.0
2025-10-31,11:39:57.000,851.3,851.55,3045000.0,61672800.0
2025-10-31,11:39:58.000,851.3,851.55,3045000.0,61672800.0
2025-10-31,11:39:59.000,851.3,851.55,3048500.0,61672800.0
2025-10-31,11:40:00.000,851.3,851.55,3048500.0,61672800.0
2025-10-31,11:40:01.000,851.35,851.55,3049200.0,61672800.0
2025-10-31,11:40:02.000,851.45,851.6,3050600.0,61672800.0
2025-10-31,11:40:03.000,851.4,851.5,3050600.0,61672800.0
2025-10-31,11:40:04.000,851.4,851.5,3050600.0,61672800.0
2025-10-31,11:40:05.000,851.3,851.4,3052700.0,61672800.0
2025-10-31,11:40:06.000,851.3,851.4,3052700.0,61672800.0
2025-10-31,11:40:07.000,851.3,851.4,3052700.0,61672800.0
2025-10-31,11:40:08.000,851.3,851.4,3056900.0,61672800.0
2025-10-31,11:40:09.000,851.25,851.4,3056900.0,61672800.0
2025-10-31,11:40:10.000,851.25,851.4,3057600.0,61639900.0
2025-10-31,11:40:11.000,851.25,851.4,3057600.0,61639900.0
2025-10-31,11:40:12.000,851.25,851.4,3057600.0,61639900.0
2025-10-31,11:40:13.000,851.55,851.75,3062500.0,61639900.0
2025-10-31,11:40:14.000,851.55,851.75,3062500.0,61639900.0
2025-10-31,11:40:15.000,851.3,851.65,3066000.0,61639900.0
2025-10-31,11:40:16.000,851.3,851.4,3066700.0,61639900.0
2025-10-31,11:40:17.000,851.3,851.4,3067400.0,61639900.0
2025-10-31,11:40:18.000,851.4,851.7,3072300.0,61639900.0
2025-10-31,11:40:19.000,851.4,851.65,3073000.0,61639900.0
2025-10-31,11:40:20.000,851.4,851.45,3074400.0,61639900.0
2025-10-31,11:40:21.000,851.4,851.45,3075100.0,61639900.0
2025-10-31,11:40:22.000,851.4,851.45,3075100.0,61639900.0
2025-10-31,11:40:23.000,851.4,851.55,3081400.0,61639900.0
2025-10-31,11:40:24.000,851.4,851.55,3083500.0,61639900.0
2025-10-31,11:40:25.000,851.4,851.6,3084900.0,61639900.0
2025-10-31,11:40:26.000,851.45,851.6,3084900.0,61639900.0
2025-10-31,11:40:27.000,851.35,851.6,3086300.0,61639900.0
2025-10-31,11:40:28.000,851.4,851.45,3086300.0,61639900.0
2025-10-31,11:40:29.000,851.3,851.45,3087000.0,61639900.0
2025-10-31,11:40:30.000,851.3,851.45,3087000.0,61639900.0
2025-10-31,11:40:31.000,851.4,851.55,3094700.0,61639900.0
2025-10-31,11:40:32.000,851.35,851.6,3096800.0,61639900.0
2025-10-31,11:40:33.000,851.4,851.6,3096800.0,61639900.0
2025-10-31,11:40:34.000,851.35,851.5,3097500.0,61639900.0
2025-10-31,11:40:35.000,851.35,851.5,3097500.0,61639900.0
2025-10-31,11:40:36.000,851.35,851.5,3097500.0,61639900.0
2025-10-31,11:40:37.000,851.35,851.5,3098200.0,61639900.0
2025-10-31,11:40:38.000,851.35,851.5,3098200.0,61639900.0
2025-10-31,11:40:39.000,851.35,851.6,3101700.0,61639900.0
2025-10-31,11:40:40.000,851.35,851.6,3103100.0,61639900.0
2025-10-31,11:40:41.000,851.35,851.7,3108000.0,61639900.0
2025-10-31,11:40:42.000,851.4,851.7,3108700.0,61639900.0
2025-10-31,11:40:43.000,851.4,851.55,3109400.0,61639900.0
2025-10-31,11:40:44.000,851.4,851.6,3110100.0,61639900.0
2025-10-31,11:40:45.000,851.4,851.6,3113600.0,61639900.0
2025-10-31,11:40:46.000,851.4,851.6,3113600.0,61639900.0
2025-10-31,11:40:47.000,851.4,851.6,3115700.0,61639900.0
2025-10-31,11:40:48.000,851.35,851.55,3116400.0,61639900.0
2025-10-31,11:40:49.000,851.35,851.55,3116400.0,61639900.0
2025-10-31,11:40:50.000,851.35,851.55,3117100.0,61639900.0
2025-10-31,11:40:51.000,851.35,851.5,3122000.0,61639900.0
2025-10-31,11:40:52.000,851.35,851.5,3124100.0,61639900.0
2025-10-31,11:40:53.000,851.35,851.6,3126200.0,61639900.0
2025-10-31,11:40:54.000,851.35,851.6,3126200.0,61639900.0
2025-10-31,11:40:55.000,851.35,851.7,3133200.0,61639900.0
2025-10-31,11:40:56.000,851.4,851.7,3133900.0,61639900.0
2025-10-31,11:40:57.000,851.4,851.6,3134600.0,61639900.0
2025-10-31,11:40:58.000,851.45,851.7,3138800.0,61639900.0
2025-10-31,11:40:59.000,851.45,851.55,3139500.0,61639900.0
2025-10-31,11:41:00.000,851.4,851.5,3140900.0,61639900.0
2025-10-31,11:41:01.000,851.4,851.5,3142300.0,61639900.0
2025-10-31,11:41:02.000,851.4,851.5,3142300.0,61639900.0
2025-10-31,11:41:03.000,851.4,851.5,3143000.0,61639900.0
2025-10-31,11:41:04.000,851.4,851.45,3143700.0,61639900.0
2025-10-31,11:41:05.000,851.25,851.4,3144400.0,61639900.0
2025-10-31,11:41:06.000,851.25,851.45,3144400.0,61639900.0
2025-10-31,11:41:07.000,851.25,851.4,3144400.0,61639900.0
2025-10-31,11:41:08.000,851.25,851.4,3144400.0,61639900.0
2025-10-31,11:41:09.000,851.25,851.4,3144400.0,61639900.0
2025-10-31,11:41:10.000,851.25,851.4,3144400.0,61639900.0
2025-10-31,11:41:11.000,851.25,851.4,3144400.0,61639900.0
2025-10-31,11:41:12.000,851.25,851.4,3144400.0,61639900.0
2025-10-31,11:41:13.000,851.25,851.4,3144400.0,61639900.0
2025-10-31,11:41:14.000,851.25,851.4,3144400.0,61639900.0
2025-10-31,11:41:15.000,851.3,851.5,3146500.0,61639900.0
2025-10-31,11:41:16.000,851.35,851.6,3151400.0,61639900.0
2025-10-31,11:41:17.000,851.35,851.6,3152100.0,61639900.0
2025-10-31,11:41:18.000,851.35,851.6,3152100.0,61639900.0
2025-10-31,11:41:19.000,851.35,851.6,3152100.0,61639900.0
2025-10-31,11:41:20.000,851.35,851.6,3153500.0,61639900.0
2025-10-31,11:41:21.000,851.35,851.55,3154900.0,61639900.0
2025-10-31,11:41:22.000,851.35,851.5,3155600.0,61639900.0
2025-10-31,11:41:23.000,851.35,851.5,3156300.0,61639900.0
2025-10-31,11:41:24.000,851.35,851.5,3156300.0,61639900.0
2025-10-31,11:41:25.000,851.35,851.5,3157000.0,61639900.0
2025-10-31,11:41:26.000,851.35,851.5,3157000.0,61639900.0
2025-10-31,11:41:27.000,851.35,851.5,3157700.0,61639900.0
2025-10-31,11:41:28.000,851.35,851.55,3162600.0,61639900.0
2025-10-31,11:41:29.000,851.4,851.55,3164700.0,61639900.0
2025-10-31,11:41:30.000,851.4,851.55,3165400.0,61639900.0
2025-10-31,11:41:31.000,851.4,851.6,3166100.0,61639900.0
2025-10-31,11:41:32.000,851.4,851.6,3168200.0,61639900.0
2025-10-31,11:41:33.000,851.35,851.45,3174500.0,61639900.0
2025-10-31,11:41:34.000,851.3,851.5,3175900.0,61639900.0
2025-10-31,11:41:35.000,851.3,851.4,3175900.0,61639900.0
2025-10-31,11:41:36.000,851.3,851.4,3175900.0,61639900.0
2025-10-31,11:41:37.000,851.3,851.4,3175900.0,61639900.0
2025-10-31,11:41:38.000,851.3,851.4,3175900.0,61639900.0
2025-10-31,11:41:39.000,851.35,851.4,3176600.0,61639900.0
2025-10-31,11:41:40.000,851.25,851.35,3178000.0,61639900.0
2025-10-31,11:41:41.000,851.25,851.35,3178700.0,61639900.0
2025-10-31,11:41:42.000,851.25,851.35,3178700.0,61639900.0
2025-10-31,11:41:43.000,851.2,851.35,3180100.0,61639900.0
2025-10-31,11:41:44.000,851.2,851.35,3180800.0,61639900.0
2025-10-31,11:41:45.000,851.25,851.4,3181500.0,61639900.0
2025-10-31,11:41:46.000,851.25,851.4,3181500.0,61639900.0
2025-10-31,11:41:47.000,851.25,851.4,3181500.0,61639900.0
2025-10-31,11:41:48.000,851.25,851.4,3181500.0,61639900.0
2025-10-31,11:41:49.000,851.25,851.4,3181500.0,61639900.0
2025-10-31,11:41:50.000,851.25,851.4,3182900.0,61639900.0
2025-10-31,11:41:51.000,851.25,851.4,3183600.0,61639900.0
2025-10-31,11:41:52.000,851.25,851.5,3184300.0,61639900.0
2025-10-31,11:41:53.000,851.25,851.4,3187100.0,61639900.0
2025-10-31,11:41:54.000,851.25,851.4,3187100.0,61639900.0
2025-10-31,11:41:55.000,851.25,851.4,3187800.0,61639900.0
2025-10-31,11:41:56.000,851.25,851.4,3187800.0,61639900.0
2025-10-31,11:41:57.000,851.25,851.5,3188500.0,61639900.0
2025-10-31,11:41:58.000,851.25,851.4,3188500.0,61639900.0
2025-10-31,11:41:59.000,851.25,851.4,3189200.0,61639900.0
2025-10-31,11:42:00.000,851.25,851.4,3189200.0,61639900.0
2025-10-31,11:42:01.000,851.25,851.4,3189900.0,61639900.0
2025-10-31,11:42:02.000,851.25,851.4,3189900.0,61639900.0
2025-10-31,11:42:03.000,851.25,851.4,3189900.0,61639900.0
2025-10-31,11:42:04.000,851.25,851.4,3189900.0,61639900.0
2025-10-31,11:42:05.000,851.25,851.4,3189900.0,61639900.0
2025-10-31,11:42:06.000,851.25,851.4,3189900.0,61639900.0
2025-10-31,11:42:07.000,851.25,851.4,3189900.0,61639900.0
2025-10-31,11:42:08.000,851.25,851.4,3189900.0,61639900.0
2025-10-31,11:42:09.000,851.25,851.4,3190600.0,61639900.0
2025-10-31,11:42:10.000,851.25,851.5,3192700.0,61639900.0
2025-10-31,11:42:11.000,851.25,851.4,3192700.0,61639900.0
2025-10-31,11:42:12.000,851.25,851.4,3192700.0,61639900.0
2025-10-31,11:42:13.000,851.25,851.4,3193400.0,61639900.0
2025-10-31,11:42:14.000,851.25,851.4,3193400.0,61639900.0
2025-10-31,11:42:15.000,851.3,851.4,3194800.0,61639900.0
2025-10-31,11:42:16.000,851.3,851.4,3194800.0,61639900.0
2025-10-31,11:42:17.000,851.3,851.4,3194800.0,61639900.0
2025-10-31,11:42:18.000,851.3,851.4,3194800.0,61639900.0
2025-10-31,11:42:19.000,851.3,851.4,3194800.0,61639900.0
2025-10-31,11:42:20.000,851.3,851.4,3194800.0,61639900.0
2025-10-31,11:42:21.000,851.3,851.4,3194800.0,61639900.0
2025-10-31,11:42:22.000,851.3,851.4,3194800.0,61639900.0
2025-10-31,11:42:23.000,851.3,851.4,3194800.0,61639900.0
2025-10-31,11:42:24.000,851.3,851.4,3194800.0,61639900.0
2025-10-31,11:42:25.000,851.25,851.4,3195500.0,61639900.0
2025-10-31,11:42:26.000,851.25,851.4,3195500.0,61639900.0
2025-10-31,11:42:27.000,851.1,851.25,3199700.0,61639900.0
2025-10-31,11:42:28.000,851.1,851.35,3200400.0,61639900.0
2025-10-31,11:42:29.000,851.05,851.25,3204600.0,61639900.0
2025-10-31,11:42:30.000,851.05,851.15,3204600.0,61639900.0
2025-10-31,11:42:31.000,851.05,851.15,3204600.0,61639900.0
2025-10-31,11:42:32.000,851.05,851.3,3205300.0,61639900.0
2025-10-31,11:42:33.000,851.05,851.3,3205300.0,61639900.0
2025-10-31,11:42:34.000,851.05,851.3,3205300.0,61639900.0
2025-10-31,11:42:35.000,851.05,851.3,3205300.0,61639900.0
2025-10-31,11:42:36.000,851.05,851.3,3205300.0,61639900.0
2025-10-31,11:42:37.000,851.05,851.3,3205300.0,61639900.0
2025-10-31,11:42:38.000,851.05,851.3,3205300.0,61639900.0
2025-10-31,11:42:39.000,851.05,851.3,3206000.0,61639900.0
2025-10-31,11:42:40.000,851.05,851.3,3206000.0,61639900.0
2025-10-31,11:42:41.000,851.05,851.3,3206000.0,61639900.0
2025-10-31,11:42:42.000,851.1,851.3,3206000.0,61639900.0
2025-10-31,11:42:43.000,851.1,851.3,3206000.0,61639900.0
2025-10-31,11:42:44.000,851.1,851.3,3206000.0,61639900.0
2025-10-31,11:42:45.000,851.1,851.3,3206000.0,61639900.0
2025-10-31,11:42:46.000,851.1,851.3,3206000.0,61639900.0
2025-10-31,11:42:47.000,851.1,851.3,3206000.0,61639900.0
2025-10-31,11:42:48.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:42:49.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:42:50.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:42:51.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:42:52.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:42:53.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:42:54.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:42:55.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:42:56.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:42:57.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:42:58.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:42:59.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:43:00.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:43:01.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:43:02.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:43:03.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:43:04.000,851.25,851.35,3206700.0,61639900.0
2025-10-31,11:43:05.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:06.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:07.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:08.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:09.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:10.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:11.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:12.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:13.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:14.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:15.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:16.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:17.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:18.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:19.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:20.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:21.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:22.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:23.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:24.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:25.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:26.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:27.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:28.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:29.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:30.000,851.2,851.4,3211600.0,61639900.0
2025-10-31,11:43:31.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:32.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:33.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:34.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:35.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:36.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:37.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:38.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:39.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:40.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:41.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:42.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:43.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:44.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:45.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:46.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:47.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:48.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:49.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:50.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:51.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:52.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:53.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:54.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:55.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:56.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:57.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:58.000,851.2,851.4,3213000.0,61707800.0
2025-10-31,11:43:59.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:00.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:01.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:02.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:03.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:04.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:05.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:06.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:07.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:08.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:09.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:10.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:11.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:12.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:13.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:14.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:15.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:16.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:17.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:18.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:19.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:20.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:21.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:22.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:23.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:24.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:25.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:26.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:27.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:28.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:29.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:30.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:31.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:32.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:33.000,851.2,851.4,3218600.0,61707800.0
2025-10-31,11:44:34.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:35.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:36.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:37.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:38.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:39.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:40.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:41.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:42.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:43.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:44.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:45.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:46.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:47.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:48.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:49.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:50.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:51.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:52.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:53.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:54.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:55.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:56.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:57.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:58.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:44:59.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:45:00.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:45:01.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:45:02.000,852.4,852.75,3229100.0,61707800.0
2025-10-31,11:45:03.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:04.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:05.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:06.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:07.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:08.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:09.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:10.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:11.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:12.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:13.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:14.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:15.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:16.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:17.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:18.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:19.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:20.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:21.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:22.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:23.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:24.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:25.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:26.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:27.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:28.000,852.1,852.45,3238200.0,61707800.0
2025-10-31,11:45:29.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:30.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:31.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:32.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:33.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:34.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:35.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:36.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:37.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:38.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:39.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:40.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:41.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:42.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:43.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:44.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:45.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:46.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:47.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:48.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:49.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:50.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:51.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:52.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:53.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:54.000,852.35,852.65,3243100.0,61707800.0
2025-10-31,11:45:55.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:45:56.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:45:57.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:45:58.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:45:59.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:00.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:01.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:02.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:03.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:04.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:05.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:06.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:07.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:08.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:09.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:10.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:11.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:12.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:13.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:14.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:15.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:16.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:17.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:18.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:19.000,852.3,852.65,3257800.0,61707800.0
2025-10-31,11:46:20.000,852.65,852.85,3264800.0,61714800.0
2025-10-31,11:46:21.000,852.65,852.85,3264800.0,61714800.0
2025-10-31,11:46:22.000,852.65,852.85,3264800.0,61714800.0
2025-10-31,11:46:23.000,852.65,852.85,3264800.0,61714800.0
